HKU_HKSLLEX_ID.status,HKU_HKSLLEX_ID.id,HKU_HKSLLEX_ID.entryType,HKU_HKSLLEX_ID.categories,recording.date,recording.remarks,videoFile.name,videoFile.duration,videoFile.fileExtension,videoFile.supplementary,videoFile.nameOSF,videoFile.nameGIF,ASLLEX2.id,ASLLEX2.legacyIdMapping,ASLLEX2.correspondance,translation.EN-GB.primary,translation.EN-GB.disambiguation,translation.EN-GB.secondary,translation.ZH-HK.primary,translation.ZH-HK.disambiguation,translation.ZH-HK.secondary,translation.ZH-Yue.primary,translation.ZH-Yue.secondary,translation.unichar,translation.unprocessed.en-GB,translation.unprocessed.zh-HK,translation.unprocessed.zh-YUE,translation.literal,translation.figurative.en-GB,translation.figurative.zh-HK,translation.figurative.zh-YUE,source,variant.number,variant.notes,lexicalCategory.0,cuhkcslds_HandshapeFont.CodepointNotation,arto.stringNotation,arto.syllableBoundaries,morphemeCount,demonstrator,etymology.unprocessed.en-GB,etymology.unprocessed.zh-YUE,etymology.formal.en-GB,etymology.formal.zh-HK,etymology.formal.zh-YUE,etymology.category,iconicity.rating.deaf.average,iconicity.rating.deaf.count,iconicity.rating.hearing.average,iconicity.rating.hearing.count,lexicalCategory.1,lexicalCategory.2,videoFile.supplementary.0.fileName,videoFile.supplementary.0.type,videoFile.supplementary.0.content.text,videoFile.supplementary.0.content.language,videoFile.supplementary.0.fileExtension,videoFile.supplementary.1.fileName,videoFile.supplementary.1.type,videoFile.supplementary.1.content.text,videoFile.supplementary.1.content.language,videoFile.supplementary.1.fileExtension
live,HKSLLEX-2023-00000344,vocabulary,,2022-12-31,,HKSLLEX-2023-00000344.mp4,,mp4,,HKSLLEX-2023-00000344-Ball.mp4,HKSLLEX-2023-00000344-Ball.webp,ball,ball,1to1,ball,,,波,,,波,,,Literal translation: hands holding opposite sides of a spherical object; figurative translation: shape of the ball,,,,,,,ASLLEX2,,,名詞,63;63,T,1,1,cynthia,,,,,,,6,6,5.294117647,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000345,vocabulary,,2022-12-31,,HKSLLEX-2023-00000345.mp4,,mp4,,HKSLLEX-2023-00000345-High.mp4,HKSLLEX-2023-00000345-High.webp,high,high,1to1,high,,,高,,,高,,,Literal translation: a bent object rising upward; figurative translation: stadiometer (hospital),,,,,,,ASLLEX2,,,名詞,58;0,A,1,1,cynthia,,,,,,,5.818181818,11,4.823529412,17,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000346,vocabulary,,2022-12-31,,HKSLLEX-2023-00000346.mp4,,mp4,,HKSLLEX-2023-00000346-Balance.mp4,HKSLLEX-2023-00000346-Balance.webp,balance,balance,Mto1,balance,,,平衡,,,平衡,,,,,,,,,,ASLLEX2,,,動詞,"78;78;78;78,78;78;78;78",A,2,1,cynthia,,,,,,,4.4,10,5.421052632,19,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000347,vocabulary,,2022-12-31,,HKSLLEX-2023-00000347.mp4,,mp4,,HKSLLEX-2023-00000347-Greece.mp4,HKSLLEX-2023-00000347-Greece.webp,greece,greece,1to1,greece,,,希臘,,,希臘,,,Literal translation: an irregularly shaped spiky object placed on the forehead; figurative translation: a crown of laurels and/or thorns on the head,,,,,,,ASLLEX2,,,名詞,117;117,T,1,1,cynthia,,,,,,,3.222222222,9,1.941176471,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000348,vocabulary,,2022-12-31,,HKSLLEX-2023-00000348.mp4,,mp4,,HKSLLEX-2023-00000348-Greece.mp4,HKSLLEX-2023-00000348-Greece.webp,greece,^greece_2,Mto1_other,greece,,,希臘,,,希臘,,,Literal translation: an irregularly shaped spiky object surrounding the head; figurative translation: a crown of laurels and/or thorns on the head,,,,,,,HKU-HKSLLEX,,,名詞,117;117,T,1,1,cynthia,,,,,,,2.9,10,2,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000349,vocabulary,,2022-12-31,,HKSLLEX-2023-00000349.mp4,,mp4,,HKSLLEX-2023-00000349-Frustrate.mp4,HKSLLEX-2023-00000349-Frustrate.webp,frustrate,frustrate,1to1,frustrate,,,令人灰心,,,令人灰心,,,Literal translation: a five-pronged object bending downward held in place by a flat surface; figurative translation: a flower withering,,,,,,,ASLLEX2,,,動詞,63;59,R,1,1,cynthia,,,,,,,4.923076923,13,3.954545455,22,語句,,,,,,,,,,,
live,HKSLLEX-2023-00000350,vocabulary,,2022-12-31,,HKSLLEX-2023-00000350.mp4,,mp4,,HKSLLEX-2023-00000350-Numbers.mp4,HKSLLEX-2023-00000350-Numbers.webp,numbers,numbers,1to1,numbers,,,數字,,,數字,,,"Literal translation: variant morpheme HOW MANY colliding repeatedly; figurative translation: movement of abascus pieces sliding into place, or hands typing into a calculator",,,,,,,ASLLEX2,,,名詞,45;45,N,1,1,cynthia,,,,,,,3.1,10,1.294117647,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000351,vocabulary,,2022-12-31,,HKSLLEX-2023-00000351.mp4,,mp4,,HKSLLEX-2023-00000351-Skateboardin.mp4,HKSLLEX-2023-00000351-Skateboardin.webp,skateboarding,skateboarding,1to1,skateboarding,,,踩滑板,,,踩滑板,,,"Literal translation: a flat surface swinging backward next to a horizontal flat surface; figurative translation: a foot pushing against the ground and kicking up, next to a foot on the skateboard",,,,,,,ASLLEX2,,,動詞,44;44,R,1,1,cynthia,,,,,,,2.666666667,6,3.714285714,28,語句,,,,,,,,,,,
live,HKSLLEX-2023-00000352,vocabulary,,2022-12-31,,HKSLLEX-2023-00000352.mp4,,mp4,,HKSLLEX-2023-00000352-Explanation.mp4,HKSLLEX-2023-00000352-Explanation.webp,explanation,explanation,1to1,explanation,,,解釋,,,解釋,,,Literal translation: two pointed-surfaces coming together repeatedly; figurative translation: crab pinchers (resemblance between Chinese characters 蟹 (crab) and 解 (explain)),,,,,,,ASLLEX2,,,動詞,76;76,N,1,1,cynthia,,,,,,,2.857142857,14,1.739130435,23,名詞,,,,,,,,,,,
live,HKSLLEX-2023-00000353,vocabulary,,2022-12-31,,HKSLLEX-2023-00000353.mp4,,mp4,,HKSLLEX-2023-00000353-Whatfor.mp4,HKSLLEX-2023-00000353-Whatfor.webp,what_for,what_for,1to1,what for,,,為什麼,,,點解,,,Literal translation: index finger coming toward a point; figurative translation: an arrow approaching a target as with a bull's eye,,,,,,,ASLLEX2,,,代詞,66;66,R,1,1,cynthia,,,,,,,2.8,10,1.882352941,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000354,vocabulary,,2022-12-31,,HKSLLEX-2023-00000354.mp4,,mp4,,HKSLLEX-2023-00000354-8hour.mp4,HKSLLEX-2023-00000354-8hour.webp,8_hour,8_hour,1to1,8 hour,,,八小時,,,八個鐘,,,"Literal translation: morpheme EIGHT rotating once at the wrist and being shown upright in front of the torso; figurative translation: minute hand of a wristwatch finishing a revolution, and morpheme EIGHT indicating the number of hours",,,,,,,ASLLEX2,,,名詞,67;54,A,1,1,cynthia,,,,,,,5.166666667,6,2,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000355,vocabulary,,2022-12-31,,HKSLLEX-2023-00000355.mp4,,mp4,,HKSLLEX-2023-00000355-Benefit.mp4,HKSLLEX-2023-00000355-Benefit.webp,benefit,benefit,1to1,benefit,,,好處,,,好處,,,,,,,,,,ASLLEX2,,,名詞,120;120.50;50,"A,A",1.1,2,cynthia,,,,,,,3.7,10,4.263157895,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000356,vocabulary,,2022-12-31,,HKSLLEX-2023-00000356.mp4,,mp4,,HKSLLEX-2023-00000356-Washmachine.mp4,HKSLLEX-2023-00000356-Washmachine.webp,wash_machine,wash_machine,1to1,wash machine,,,洗衣機,,,洗衣機,,,,,,,,,,ASLLEX2,,,名詞,73;0.63;60,"R,R",1.1,2,cynthia,,,,,,,5,6,3.321428571,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000357,vocabulary,,2022-12-31,,HKSLLEX-2023-00000357.mp4,,mp4,,HKSLLEX-2023-00000357-Gullible.mp4,HKSLLEX-2023-00000357-Gullible.webp,gullible,gullible,1to1,gullible,,,容易上當的,,,容易上當嘅,,,,,,,,,,ASLLEX2,,,形容詞,62;0.65;0,"R,R",1.1,2,cynthia,,,,,,,1.4,10,2.411764706,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000358,vocabulary,,2022-12-31,,HKSLLEX-2023-00000358.mp4,,mp4,,HKSLLEX-2023-00000358-Furniture.mp4,HKSLLEX-2023-00000358-Furniture.webp,furniture,furniture,1to1,furniture,,,傢俱,,,傢俬,,,,,,,,,,ASLLEX2,,,名詞,105;105.120;120.120;120,"T,T,R",1.1.1,3,cynthia,,,,,,,3.2,10,1.823529412,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000359,vocabulary,,2022-12-31,,HKSLLEX-2023-00000359.mp4,,mp4,,HKSLLEX-2023-00000359-Highschool.mp4,HKSLLEX-2023-00000359-Highschool.webp,high_school,high_school,1to1,high school,,,高中,,,高中,,,,,,,,,,ASLLEX2,,,名詞,58;0.66;74,"A,O",1.1,2,cynthia,,,,,,,4,9,4.210526316,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000360,vocabulary,,2022-12-31,,HKSLLEX-2023-00000360.mp4,,mp4,,HKSLLEX-2023-00000360-Blue.mp4,HKSLLEX-2023-00000360-Blue.webp,blue,blue,1to1,blue,,,藍色,,,藍色,,,"Literal translation: consultant unable to provide explanation; figurative translation: potential relic from speech therapy where this sign was used to indicate a lateral sound, the Cantonese word for blue begins with a lateral (藍色 laam4 sik1 ""blue"")",,,,,,,ASLLEX2,,,名詞,58;0,N,1,1,cynthia,,,,,,,3.444444444,9,0.894736842,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000361,vocabulary,,2022-12-31,,HKSLLEX-2023-00000361.mp4,,mp4,,HKSLLEX-2023-00000361-University.mp4,HKSLLEX-2023-00000361-University.webp,university,university,1to1,university,,,大學,,,大學,,,,,,,,,,ASLLEX2,,,名詞,66;66.120;120,"O,A",1.1,2,cynthia,,,,,,,5.3,10,3.55,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000362,vocabulary,,2022-12-31,,HKSLLEX-2023-00000362.mp4,,mp4,,HKSLLEX-2023-00000362-Weak.mp4,HKSLLEX-2023-00000362-Weak.webp,weak,weak,1to1,weak,,,弱,,,弱,,,Literal translation: morpheme BODY moving back and forth in quick succession with the FEET fixed to a flat surface; figurative translation: a person swaying due to dizziness,,,,,,,ASLLEX2,,,形容詞,102;120,R,1,1,cynthia,,,,,,,5.428571429,14,2.545454545,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000363,vocabulary,,2022-12-31,,HKSLLEX-2023-00000363.mp4,,mp4,,HKSLLEX-2023-00000363-Children.mp4,HKSLLEX-2023-00000363-Children.webp,children,children,1to1,children,,,孩子們,,,小朋友,,,Literal translation: hands patting outward along a horizontal plane; figurative translation: hands patting the heads of small children,,,,,,,ASLLEX2,,,名詞,120;120,R,1,1,cynthia,,,,,,,5.666666667,6,3.470588235,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000364,vocabulary,,2022-12-31,,HKSLLEX-2023-00000364.mp4,,mp4,,HKSLLEX-2023-00000364-Few.mp4,HKSLLEX-2023-00000364-Few.webp,few,few,1to1,few,,,幾個,,,幾個,,,Literal translation: five object fluctuating; figurative translation: counting numbers one to five on the fingers,,,,,,,ASLLEX2,,,形容詞,62;0,N,1,1,cynthia,,,,,,,5.5,6,2.227272727,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000365,vocabulary,,2022-12-31,,HKSLLEX-2023-00000365.mp4,,mp4,,HKSLLEX-2023-00000365-Cold.mp4,HKSLLEX-2023-00000365-Cold.webp,cold,cold,Mto1,cold,,,冷,,,凍,,,Literal translation: two hands clenched moving back and forth in quick succession; figurative translation: shivering,,,,,,,ASLLEX2,,,形容詞,54;54,A,1,1,cynthia,,,,,,,5.666666667,6,4.409090909,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000366,vocabulary,,2022-12-31,,HKSLLEX-2023-00000366.mp4,,mp4,,HKSLLEX-2023-00000366-Cough.mp4,HKSLLEX-2023-00000366-Cough.webp,cough,cough,1to1,cough,,,咳嗽,,,咳嗽,,,"Literal translation: a hand held up to the mouth, while another hand, clenched, presses the chest; figurative translation: coughing into a hand ",,,,,,,ASLLEX2,,,名詞,120;54,A,1,1,cynthia,,,,,,,5.166666667,6,5.473684211,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000367,vocabulary,,2022-12-31,,HKSLLEX-2023-00000367.mp4,,mp4,,HKSLLEX-2023-00000367-Cough.mp4,HKSLLEX-2023-00000367-Cough.webp,cough,^cough_2,Mto1_other,cough,,,咳嗽,,,咳嗽,,,"Literal translation: a clenched hand held up to the mouth, while another hand presses the chest; figurative translation: coughing into a fist",,,,,,,HKU-HKSLLEX,,,名詞,54;120,A,1,1,cynthia,,,,,,,5.4,10,5.4,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000368,vocabulary,,2022-12-31,,HKSLLEX-2023-00000368.mp4,,mp4,,HKSLLEX-2023-00000368-Hour.mp4,HKSLLEX-2023-00000368-Hour.webp,hour,hour,1to1,hour,,,小時,,,小時,,,Literal translation: morpheme ONE rotating once at the wrist and being shown upright in front of the torso; figurative translation: minute hand of a wristwatch finishing a revolution,,,,,,,ASLLEX2,,,名詞,66;54,A,1,1,cynthia,,,,,,,4.909090909,11,2.357142857,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000369,vocabulary,,2022-12-31,,HKSLLEX-2023-00000369.mp4,,mp4,,HKSLLEX-2023-00000369-Agreement.mp4,HKSLLEX-2023-00000369-Agreement.webp,agreement,agreement,1to1,agreement,,,同意,,,同意,,,Literal translation: a round solid object bending from a stem; figurative translation: a nodding head,,,,,,,ASLLEX2,,,動詞,54;0,R,1,1,cynthia,,,,,,,4.2,10,3.352941176,17,名詞,,,,,,,,,,,
live,HKSLLEX-2023-00000370,vocabulary,,2022-12-31,,HKSLLEX-2023-00000370.mp4,,mp4,,HKSLLEX-2023-00000370-9oclock.mp4,HKSLLEX-2023-00000370-9oclock.webp,9_oclock,9_oclock,1to1,9 oclock,,,九點,,,九點,,,,,,,,,,ASLLEX2,,,名詞,66;54.68;54,"A,A",1.1,2,cynthia,,,,,,,5.1,10,5.074074074,27,,,,,,,,,,,,
live,HKSLLEX-2023-00000371,vocabulary,,2022-12-31,,HKSLLEX-2023-00000371.mp4,,mp4,,HKSLLEX-2023-00000371-Fruit.mp4,HKSLLEX-2023-00000371-Fruit.webp,fruit,fruit,1to1,fruit,,,水果,,,水果,,,,,,,,,,ASLLEX2,,,名詞,106;0.41;0,"O,A",1.1,2,cynthia,,,,,,,5.2,10,3.058823529,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000372,vocabulary,,2022-12-31,,HKSLLEX-2023-00000372.mp4,,mp4,,HKSLLEX-2023-00000372-Jigsawpuzzle.mp4,HKSLLEX-2023-00000372-Jigsawpuzzle.webp,jigsaw_puzzle,jigsaw_puzzle,1to1,jigsaw puzzle,,,拼圖,,,拼圖,,,"Literal translation (h,j): hands grasping two flat objects coming together repeatedly; figurative translation: hands piecing puzzles together",,,,,,,ASLLEX2,,,名詞,121;121,A,1,1,cynthia,,,,,,,2.5,10,2.777777778,27,,,,,,,,,,,,
live,HKSLLEX-2023-00000373,vocabulary,,2022-12-31,,HKSLLEX-2023-00000373.mp4,,mp4,,HKSLLEX-2023-00000373-Accomplish.mp4,HKSLLEX-2023-00000373-Accomplish.webp,accomplish,accomplish,1to1,accomplish,,,成功,,,成功,,,"Literal translation (h,j): morpheme GOOD rising upward; figurative translation: the winning side in a competition",,,,,,,ASLLEX2,,,動詞,50;0,A,1,1,cynthia,,,,,,,5.666666667,6,5.136363636,22,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000374,vocabulary,,2022-12-31,,HKSLLEX-2023-00000374.mp4,,mp4,,HKSLLEX-2023-00000374-Caption.mp4,HKSLLEX-2023-00000374-Caption.webp,caption,caption,1to1,caption,,subtitles,說明文字,,字幕,說明文字,字幕,,,,,,,,,ASLLEX2,,,名詞,74;74.74;74,"T,A",1.1,2,cynthia,,,,,,,3.181818182,11,3.185185185,27,,,,,,,,,,,,
live,HKSLLEX-2023-00000375,vocabulary,,2022-12-31,,HKSLLEX-2023-00000375.mp4,,mp4,,HKSLLEX-2023-00000375-Mouth.mp4,HKSLLEX-2023-00000375-Mouth.webp,mouth,mouth,1to1,mouth,,,嘴巴,,,嘴巴,,,"Literal translation (h,j): a finger indexing the mouth; figurative translation (*): mouth",,,,,,,ASLLEX2,,,名詞,66;0,A,1,1,cynthia,,,,,,,4.1,10,5.863636364,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000376,vocabulary,,2022-12-31,,HKSLLEX-2023-00000376.mp4,,mp4,,HKSLLEX-2023-00000376-Pineapple.mp4,HKSLLEX-2023-00000376-Pineapple.webp,pineapple,pineapple,1to1,pineapple,,,菠蘿,,,菠蘿,,,"Literal translation (h,j*): a sharp multi-pronged object, with prongs above the head, with long slender objects placed at the chin; figurative translation: spiky leaves at the top of a pineapple with the roots at the bottom",,,,,,,ASLLEX2,,,名詞,65;65,T,1,1,cynthia,,,,,,,2.7,10,2.035714286,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000377,vocabulary,,2022-12-31,,HKSLLEX-2023-00000377.mp4,,mp4,,HKSLLEX-2023-00000377-Jump.mp4,HKSLLEX-2023-00000377-Jump.webp,jump,jump,1to1,jump,,,跳,,,跳,,,"Literal translation (h,j): morpheme BODY, upright, rising and falling on top of a flat surface; figurative translation: a person jumping",,,,,,,ASLLEX2,,,動詞,102;120,R,1,1,cynthia,,,,,,,3.444444444,9,4.714285714,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000378,vocabulary,,2022-12-31,,HKSLLEX-2023-00000378.mp4,,mp4,,HKSLLEX-2023-00000378-Red.mp4,HKSLLEX-2023-00000378-Red.webp,red,red,1to1,red,,,紅色,,,紅色,,,"Literal translation (h,j): a finger, while vertically indexing the bottom lip, moving downward to the chin repeatedly; figurative translation: color of the lips",,,,,,,ASLLEX2,,,名詞,66;0,N,1,1,cynthia,,,,,,,3,6,0.882352941,17,形容詞,,,,,,,,,,,
live,HKSLLEX-2023-00000379,vocabulary,,2022-12-31,,HKSLLEX-2023-00000379.mp4,,mp4,,HKSLLEX-2023-00000379-Earth.mp4,HKSLLEX-2023-00000379-Earth.webp,earth,earth,1to1,earth,,,地球,,,地球,,,"Literal translation (h,j*): a thin layer wrapping around a round solid object; figurative translation: planet earth with the atmosphere around it",,,,,,,ASLLEX2,,,名詞,63;54,R,1,1,cynthia,,,,,,,4.3,10,3.5,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000380,vocabulary,,2022-12-31,,HKSLLEX-2023-00000380.mp4,,mp4,,HKSLLEX-2023-00000380-Magnet.mp4,HKSLLEX-2023-00000380-Magnet.webp,magnet,magnet,1to1,magnet,,,磁石,,,磁石,,,"Literal translation (h,j): a hand grasping a small object moving toward a flat surface and bouncing off in the opposite direction after contact; figurative translation: hand holding a magnet which is attracted by a magnetic object, and then the hand pulls the magnet away",,,,,,,ASLLEX2,,,名詞,121;120,At,1,1,cynthia,,,,,,,2.666666667,6,2.941176471,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000381,vocabulary,,2022-12-31,,HKSLLEX-2023-00000381.mp4,,mp4,,HKSLLEX-2023-00000381-Emperor.mp4,HKSLLEX-2023-00000381-Emperor.webp,emperor,emperor,1to1,emperor,,,皇帝,,,皇帝,,,"Literal translation (h,j): a three-pronged object placed on the forehead; figurative translation: a crown on the head",,,,,,,ASLLEX2,,,名詞,90;0,N,1,1,cynthia,,,,,,,4,10,2.714285714,28,,,,,,,,,,,,
live,HKSLLEX-2023-00000382,vocabulary,,2022-12-31,,HKSLLEX-2023-00000382.mp4,,mp4,,HKSLLEX-2023-00000382-Emperor.mp4,HKSLLEX-2023-00000382-Emperor.webp,emperor,^emperor_2,Mto1_other,emperor,,,皇帝,,,皇帝,,,"Literal translation (h,j): a flat three-pronged object placed on the forehead; figurative translation: a crown on the head",,,,,,,HKU-HKSLLEX,,,名詞,106;0,T,1,1,cynthia,,,,,,,4.222222222,9,2.882352941,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000383,vocabulary,,2022-12-31,,HKSLLEX-2023-00000383.mp4,,mp4,,HKSLLEX-2023-00000383-Deep.mp4,HKSLLEX-2023-00000383-Deep.webp,deep,deep,1to1,deep,,,深,,,深,,,"Literal translation (h,j*): moprheme MUCH falling from above a vertical flat surface to below; figurative translation: morpheme MUCH indicating a long distance below a surface which acts as a reference",,,,,,,ASLLEX2,,,形容詞,67;120,N,1,1,cynthia,,,,,,,2,6,4.434782609,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000384,vocabulary,,2022-12-31,,HKSLLEX-2023-00000384.mp4,,mp4,,HKSLLEX-2023-00000384-Fall.mp4,HKSLLEX-2023-00000384-Fall.webp,fall_2,fall_2,1to1,fall,,,摔親,,,跌親,,,"Literal translation (h,j*): morpheme BODY falling on a flat surface, horizontal, with HEAD facing downward; figurative translation: a person falling flat on their face",,,,,,,ASLLEX2,,,動詞,102;120,R,1,1,cynthia,,,,,,,4.8,10,4.3,20,,,,,,,,,,,,
live,HKSLLEX-2023-00000385,vocabulary,,2022-12-31,,HKSLLEX-2023-00000385.mp4,,mp4,,HKSLLEX-2023-00000385-Indian.mp4,HKSLLEX-2023-00000385-Indian.webp,indian,indian,1to1,indian,,,印度,,,印度,,,"Literal translation (h,j): a hand grasping a thin object circling at the top of the head; figurative translation: wrapping a turban",,,,,,,ASLLEX2,,,名詞,121;0,A,1,1,cynthia,,,,,,,4.5,6,2.909090909,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000386,vocabulary,,2022-12-31,,HKSLLEX-2023-00000386.mp4,,mp4,,HKSLLEX-2023-00000386-Indian.mp4,HKSLLEX-2023-00000386-Indian.webp,indian,^indian_2,Mto1_other,indian,,,印度,,,印度,,,"Literal translation (h,j): a finger indexing the center of the forehead; figurative translation: pointing at the position of the bindi",,,,,,,HKU-HKSLLEX,,,名詞,68;0,R,1,1,cynthia,,,,,,,4.3,10,3.227272727,22,,,,,,,,,,,,
live,HKSLLEX-2023-00000387,vocabulary,,2022-12-31,,HKSLLEX-2023-00000387.mp4,,mp4,,HKSLLEX-2023-00000387-Indian.mp4,HKSLLEX-2023-00000387-Indian.webp,indian,^indian_3,Mto1_other,indian,,,印度,,,印度,,,,,,,,,,HKU-HKSLLEX,,,名詞,50;0,R,1,1,cynthia,,,,,,,4.666666667,6,2.823529412,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000388,vocabulary,,2022-12-31,,HKSLLEX-2023-00000388.mp4,,mp4,,HKSLLEX-2023-00000388-Problem.mp4,HKSLLEX-2023-00000388-Problem.webp,problem_1,problem_1,1to1,problem,,,問題,,,問題,,,"Literal translation (h,j): a clenched hand hitting against the side of the head; figurative translation: action of holding hair and hitting the head [remarks: natural sign language, as some deaf people do not sign PROBLEM but use HARD instead]",,,,,,,ASLLEX2,,,名詞,49;0,A,1,1,cynthia,,,,,,,3.9,10,3.407407407,27,,,,,,,,,,,,
live,HKSLLEX-2023-00000389,vocabulary,,2022-12-31,,HKSLLEX-2023-00000389.mp4,,mp4,,HKSLLEX-2023-00000389-Earring.mp4,HKSLLEX-2023-00000389-Earring.webp,earring,earring,1to1,earring,,,耳環,,,耳環,,,"Literal translation (h,j): a round slender object clasping on the ear; figurative translation: hoop earrings",,,,,,,ASLLEX2,,,名詞,111;0,T,1,1,cynthia,,,,,,,3.5,10,5.304347826,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000390,vocabulary,,2022-12-31,,HKSLLEX-2023-00000390.mp4,,mp4,,HKSLLEX-2023-00000390-Suspect.mp4,HKSLLEX-2023-00000390-Suspect.webp,suspect,suspect,1to1,suspect,,,懷疑,,,懷疑,,,"Literal translation (h,j): morphemes of GOOD and BAD circling at the chest repeatedly; figurative translation: internal debate on whether something is good and bad",,,,,,,ASLLEX2,,,動詞,102;0,R,1,1,cynthia,,,,,,,2,14,2.684210526,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000391,vocabulary,,2022-12-31,,HKSLLEX-2023-00000391.mp4,,mp4,,HKSLLEX-2023-00000391-Blinds.mp4,HKSLLEX-2023-00000391-Blinds.webp,blinds_2,blinds_2,1to1,blinds,,,百葉簾,,,百葉簾,,,"Literal translation (h,j): two flat rectangular objects turning back and forth while moving together along a horizontal plane; figurative translation: blinds opening and closing",,,,,,,ASLLEX2,,,名詞,120;120,T,1,1,cynthia,,,,,,,2.444444444,9,3.578947368,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000392,vocabulary,,2022-12-31,,HKSLLEX-2023-00000392.mp4,,mp4,,HKSLLEX-2023-00000392-Bone.mp4,HKSLLEX-2023-00000392-Bone.webp,bone,bone,1to1,bone,,,骨頭,,,骨頭,,,"Literal translation (h,j*): two objects with two small round prongs respectively turning alternately against each other; figurative translation: bones at a joint",,,,,,,ASLLEX2,,,名詞,98;98,T,1,1,cynthia,,,,,,,5.272727273,11,2.888888889,27,,,,,,,,,,,,
live,HKSLLEX-2023-00000393,vocabulary,,2022-12-31,,HKSLLEX-2023-00000393.mp4,,mp4,,HKSLLEX-2023-00000393-Fast.mp4,HKSLLEX-2023-00000393-Fast.webp,fast,fast,1to1,fast,,,快,,,快,,,"Literal translation (h,j*): morpheme FEW flicking toward the signer; figurative translation: morpheme FEW indicates the usage of little time, while the action itself is quick",,,,,,,ASLLEX2,,,形容詞,77;0,N,1,1,cynthia,,,,,,,2.6,10,4.105263158,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000394,vocabulary,,2022-12-31,,HKSLLEX-2023-00000394.mp4,,mp4,,HKSLLEX-2023-00000394-Strange.mp4,HKSLLEX-2023-00000394-Strange.webp,strange,strange,1to1,strange,,,奇怪,,,奇怪,,,"Literal translation (h,j*): upper and lower eyelids coming apart and moving forward; figurative translation: eyes widening as the signer steps back in shock",,,,,,,ASLLEX2,,,形容詞,77;0;67;0,N,1,1,cynthia,,,,,,,2.272727273,11,2.52173913,23,,,,,,,,,,,,
live,HKSLLEX-2023-00000395,vocabulary,,2022-12-31,,HKSLLEX-2023-00000395.mp4,,mp4,,HKSLLEX-2023-00000395-Squirrel.mp4,HKSLLEX-2023-00000395-Squirrel.webp,squirrel,squirrel,1to1,squirrel,,,松鼠,,,松鼠,,,,,,,,,,ASLLEX2,,,名詞,121;120.60;120,"R,T",1.1,2,cynthia,,,,,,,0.444444444,9,3.470588235,17,,,,,,,,,,,,
live,HKSLLEX-2023-00000396,vocabulary,,2022-12-31,,HKSLLEX-2023-00000396.mp4,,mp4,,HKSLLEX-2023-00000396-Squirrel.mp4,HKSLLEX-2023-00000396-Squirrel.webp,squirrel,^squirrel_2,Mto1_other,squirrel,,,松鼠,,,松鼠,,,,,,,,,,HKU-HKSLLEX,,,名詞,51;51.60;0,"A,T",1.1,2,cynthia,,,,,,,1.083333333,12,3.421052632,19,,,,,,,,,,,,
live,HKSLLEX-2023-00000397,vocabulary,,2022-12-31,,HKSLLEX-2023-00000397.mp4,,mp4,,HKSLLEX-2023-00000397-Kneel.mp4,HKSLLEX-2023-00000397-Kneel.webp,kneel,kneel,1to1,kneel,,,跪下,,,跪下,,,"Literal translation (h,j): two long slender objects, bent, placed on a flat surface; figurative translation: bending of the legs when kneeling",,,,,,,ASLLEX2,,,動詞,98;120,R,1,1,cynthia,,,,,,,4.1,10,5.578947368,19,,,,,,,,,,,,
